CC Num,SiteID,AUNum,Stream Class,Date,Waterbody,Watertype,Water_Class,Location,Link,Latitude,Longitude,County,Basin,Subbasin,Huc_8Digit,EcoRegion,Sample Type,Drainage,Temp_C,Sp_Cond,pH_SU,Diss_Oxy,Channel Modification,Instream Habitat,Substrate,Pools,Riffles,LBank,RBank,Shade,LRiparian,RRiparian,Total Score
12248,CB32,,,7/11/17,LINVILLE R,River,,NC 126,,35.79472222,-81.89027778,Burke,CTB,30,3050101,MT,EPT,67.1,26.6,54.6,8,8.7,5,16,12,6,14,6,7,10,4,4,84
12249,CB33,,,7/12/17,LINVILLE R,River,,US 221,,36.02888889,-81.89583333,Avery,CTB,30,3050101,MT,EPT,19.5,19.8,63,7.1,8.2,5,12,12,7,10,7,5,7,1,2,68
12250,CB104,,,7/12/17,WILSON CR,Creek,,OFF SR 1328,,35.98027778,-81.76444444,Caldwell,CTB,31,3050101,MT,EPT,40.3,22.8,21.7,7.1,8.7,5,16,13,10,15,7,7,7,5,5,90
12251,CB73,,,7/12/17,JOHNS R,River,,SR 1356,,35.93416667,-81.69138889,Caldwell,CTB,31,3050101,MT,EPT,63.7,24.9,37,7.5,8.9,5,16,12,6,7,7,6,7,5,3,74
12252,CB269,,,7/12/17,JOHNS R,River,,SR 1438,,35.83388889,-81.71166667,Burke,CTB,31,3050101,MT,EPT,201,26.3,35.9,7.3,8.8,5,16,12,6,7,7,7,8,4,5,77
12254,CB102,,,7/11/17,WARRIOR FK,Fork,,SR 1440,,35.79694444,-81.71861111,Burke,CTB,31,3050101,MT,EPT,79.8,23.6,376,6.9,8.1,5,13,10,6,7,5,6,10,3,4,69
12255,CB254,,,7/12/17,GUNPOWDER CR,Creek,,SR 1718,,35.84416667,-81.43611111,Caldwell,CTB,32,3050101,MT,EPT,19.1,21.2,87,7,8.7,5,12,11,4,7,5,6,10,2,5,67
12256,CB130,,,7/12/17,UPPER LITTLE R,River,,SR 1740,,35.84222222,-81.3625,Caldwell,CTB,32,3050101,MT,EPT,33.9,23.3,42,7.4,8.9,5,18,9,10,14,6,7,7,4,5,85
12039,BB537,,,4/5/16,UT RYAN CR,Creek,Riverine,ELM ST,,36.03,-79.79102,Guilford,CPF,,3030002,P,Qual 4,5,18.7,268,7.9,9.9,3,14,12,8,14,6,5,5,1,1,69
10144,QB492,12-84-2-(1),,2/8/07,UT S DEEP CR,Creek,Riverine,NR MOUTH,10144,36.11166667,-80.70888889,Yadkin,YAD,2,3040101,P,Qual 4,0.16,5.2,160,6.2,12.6,,,,,,,,,,,
10145,QB491,12-84-2-(1),,2/8/07,UT S DEEP CR,Creek,Riverine,"NEAR MOUTH, REFERENCE REACH",10145,36.11222222,-80.71027778,Yadkin,YAD,2,3040101,P,Qual 4,0.08,6,98,5.8,11.8,,,,,,,,,,,
9851,JB317,22-56-(1),,4/20/06,DIAL CR,Creek,Riverine,SR 1603,9851,36.33861111,-79.42361111,Durham,NEU,1,3010104,P,Qual 4,2.9,18.6,73,7,8.4,,,,,,,,,,,
12679,NB139,,,4/20/21,UT S DOUBLE CR,Creek,Riverine,SR 1185,,36.40403,-80.37011,Stokes,ROA,,3010103,P,Qual 4,0.7,12.6,39.8,6.6,10.7,5,18,14,8,15,6,5,10,5,5,91
10888,CB324,11-32-9-2-1ut2,,7/14/09,UT S FK HOPPERS CR,Creek,Riverine,OFF SR 1777,10888,35.57678,-81.87856,McDowell,CTB,30,3050101,P,Qual 4,0.07,18,10,6.6,9,3,8,3,4,3,5,2,10,0,0,38
12263,EB334,,,8/7/17,HOMINY CR,Creek,,SR 1123,,35.53444444,-82.70333333,Buncombe,FRB,2,6010105,MT,Full Scale,30,20.5,98.3,7.19,8.27,5,15,10,10,14,6,6,10,4,4,84
12264,EB135,,,8/7/17,S HOMINY CR,Creek,,NC 151,,35.53444444,-82.69222222,Buncombe,FRB,2,6010105,MT,EPT,38.4,21,40.3,7,8.11,4,15,8,6,16,3,6,7,3,3,71
12265,EB145,,,8/31/17,SWANNANOA R,River,,US 25,,35.56833333,-82.545,Buncombe,FRB,2,6010105,MT,Full Scale,130,20.6,96.8,7.15,7.04,2,14,3,4,12,3,5,4,1,1,49
12266,CB178,,,10/5/17,HENRY FK,Fork,,SR 1124,,35.68416667,-81.40277778,Catawba,CTB,35,3050102,MT,EPT,80.6,19,41.6,6.03,8.1,4,12,8,8,7,3,5,7,4,5,63
12267,CB122,,,9/5/17,LYLE CR,Creek,,US 64-70,,35.72083333,-81.10888889,Catawba,CTB,32,3050101,MT,EPT,43.7,20.2,115.1,6.76,8.72,3,12,6,4,3,3,5,7,3,3,49
12268,CB124,,,9/5/17,MCLIN CR,Creek,,SR 1722,,35.70777778,-81.09777778,Catawba,CTB,32,3050101,MT,EPT,25.9,21.1,95,6.6,8.4,3,13,6,4,3,3,5,7,1,3,48
4930,BB154,17-16-(1)aut36,,5/15/89,UT SANDY CR,Creek,Freshwater Forested/Shrub Wetland,SR 2261,4930,35.82583333,-79.68472222,Randolph,CPF,9,3030003,P,Full Scale,0.91,0,0,0,0,,,,,,,,,,,
4551,BB156,17-16-(1)aut27,,5/24/88,UT SANDY CR,Creek,Riverine,SR 2262,4551,35.84111111,-79.655,Randolph,CPF,9,3030003,P,Full Scale,3.2696,0,0,0,0,,,,,,,,,,,
8669,QB183,12-117-2,,1/18/02,UT SECOND CR,Creek,Freshwater Forested/Shrub Wetland,NR DUTCH CR RD,8669,35.53388889,-80.40777778,Rowan,YAD,4,3040103,P,EPT,0.42,9,155,7.3,9,4,15,4,3,14,6,6,8,5,4,69
6084,BB333,17-3-(0.3),,2/15/93,W FK DEEP R,River,Riverine,SR 1850,6084,36.05638889,-80.02166667,Guilford,CPF,8,3030003,P,EPT,11.6,0,0,0,0,,,,,,,,,,,
6280,BB333,17-3-(0.3),,7/15/93,W FK DEEP R,River,Riverine,SR 1850,6280,36.05638889,-80.02166667,Guilford,CPF,8,3030003,P,EPT,11.6,21,0,0,0,,,,,,,,,,,
3999,QB184,12-117-2ut20,,2/10/87,UT SECOND CR,Creek,Freshwater Forested/Shrub Wetland,SR 2335,3999,35.53666667,-80.41194444,Rowan,YAD,4,3040103,P,EPT,5.16,0,0,0,0,,,,,,,,,,,
12278,NC133,,,2/6/18,MILL BR,Branch,,NC 125,,35.87376,-77.08934,Martin,ROA,,3010107,SWP B,Swamp,1.54,7.2,161,6,11.2,15,15,6,4,0,4,8,10,5,5,72
12282,EB320,,,8/23/17,CATALOOCHEE CR,Creek,,SR 1395,,35.66722222,-83.07277778,Haywood,FRB,5,6010106,MT,EPT,49.1,17.7,16.1,6.9,8.9,4,20,12,5,15,7,6,10,5,5,89
12287,EB261,,,8/24/17,RICHLAND CR,Creek,,SR 1519,,35.54777778,-82.94583333,Haywood,FRB,5,6010106,MT,EPT,68.1,22.3,77.2,0,7.3,4,18,14,6,15,5,5,10,5,1,83
12288,EB260,,,8/25/17,RICHLAND CR,Creek,,SR 1184,,35.50861111,-82.97194444,Haywood,FRB,5,6010106,MT,EPT,47.7,18.1,67.8,7.2,8.4,5,18,15,9,16,6,5,7,5,3,89
12289,EB257,,,8/24/17,PIGEON R,River,,SR 1642,,35.535,-82.91111111,Haywood,FRB,5,6010106,MT,EPT,162,26.9,1312,,7.6,4,18,11,9,3,5,4,2,2,2,60
12302,EB45,,,8/29/17,W FK FRENCH BROAD R,River,,US 64,,35.138366,-82.851211,Transylvania,FRB,1,6010105,MT,EPT,27.2,17,19.3,6.3,9,5,16,12,6,16,6,7,10,2,2,82
12303,EB21,,,8/29/17,M FK FRENCH BROAD R,River,,SR 1131,,35.12111111,-82.82166667,Transylvania,FRB,1,6010105,MT,EPT,4.92,17.4,22,6.3,9,5,17,15,16,16,7,5,7,2,2,92
12304,EB123,,,8/28/17,MUD CR,Creek,,US 25,,35.3875,-82.50416667,Henderson,FRB,2,6010105,MT,Full Scale,110,19.8,87.6,6.5,8.6,5,12,8,4,3,2,6,10,5,5,60
12305,EB164,,,8/30/17,DAVIDSON R,River,,OFF US 276 DNS JOEL BR,,35.274693,-82.713769,Transylvania,FRB,3,6010105,MT,EPT,40.1,17.6,15.1,6,9.3,5,20,15,8,16,7,7,7,5,4,94
12306,EB166,,,8/30/17,MILLS R,River,,NC 191-280,,35.39138889,-82.56805556,Henderson,FRB,3,6010105,MT,EPT,70.5,18.5,19.8,6.3,8.7,5,16,12,8,5,6,6,10,3,4,75
12307,EB159,,,8/30/17,BOYLSTON CR,Creek,,SR 1314,,35.37527778,-82.55027778,Henderson,FRB,3,6010105,MT,EPT,15.3,18.9,45.9,6,9.5,5,12,12,4,12,2,4,9,2,2,64
12308,EB66,,,8/30/17,CANE CR,Creek,,SR 1006,,35.42305556,-82.49944444,Henderson,FRB,2,6010105,MT,EPT,79.8,20.7,75.9,7.4,9.7,5,15,12,8,14,5,5,10,2,3,79
12309,EB494,,,8/30/17,S FK MILLS R,River,,OFF SR 1338,,35.37467,-82.624,Henderson,FRB,,6010105,MT,EPT,36.9,18.9,13.2,6,8.7,5,18,15,9,15,7,6,10,4,2,91
12310,EB10,,,8/29/17,FRENCH BROAD R,River,,SR 1129,,35.14861111,-82.79972222,Transylvania,FRB,1,6010105,MT,EPT,103,18.6,19.9,6.3,9.2,5,18,12,5,9,6,5,2,3,5,70
12311,EB18,,,8/29/17,LITTLE R,River,,SR 1560,,35.155,-82.62888889,Transylvania,FRB,1,6010105,MT,EPT,16.1,18.2,18.1,6.3,8.4,5,19,11,8,3,4,5,10,3,5,73
12312,EB142,,,9/20/17,SWANNANOA R,River,,SR 2416,,35.60805556,-82.44388889,Buncombe,FRB,2,6010105,MT,Full Scale,80.8,20.2,67.1,6.99,8.27,4,18,10,8,14,6,5,7,2,2,76
12314,EB427,,,9/21/17,NEWFOUND CR,Creek,,SR 1641,,35.66579,-82.6347,Buncombe,FRB,2,6010105,MT,EPT,34.2,17.4,120.8,7.49,8.23,4,10,3,4,7,3,4,5,2,1,43
12315,EB92,,,9/27/17,FRENCH BROAD R,River,,SR 1634,,35.70833333,-82.62194444,Buncombe,FRB,2,6010105,MT,Full Scale,1050,22.7,58.3,8.33,8.82,4,16,6,10,16,6,5,2,1,2,68
12318,EB169,,,8/30/17,N FK MILLS R,River,,FSR 1206,,35.4075,-82.64944444,Henderson,FRB,3,6010105,MT,EPT,16.8,18.5,13.5,6.2,8.9,5,19,15,10,16,7,7,10,4,5,98
12321,KB164,,,9/19/17,UT S FK NEW R,River,,UPSTREAM OF QUARRY,,36.34441,-81.39523,Ashe,NEW,,5050001,MT,Qual 4,0.3,,,0,,4,14,13,2,15,3,2,3,0,1,57
12322,GB79,,,9/20/17,CULLASAJA R,River,,SR 1678,,35.12527778,-83.28527778,Macon,LTN,1,6010202,MT,EPT,47.3,0,0,0,0,4,16,14,5,15,6,6,9,2,2,79
12323,GB251,,,9/20/17,CULLASAJA R,River,,SR 1653,,35.164167,-83.360278,Macon,LTN,,6010202,MT,EPT,90.7,0,0,0,0,4,16,12,2,6,6,6,7,5,2,66
12325,KB162,,,9/19/17,UT S FK NEW R,River,,BELOW DOT CULVERT,,36.34687,-81.39886,Ashe,NEW,,5050001,MT,Qual 4,0.2,,,0,,4,16,13,9,15,6,6,9,2,5,85
12326,GB39,,,9/20/17,CULLASAJA R,River,,OFF SR 1668,,35.16444444,-83.32583333,Macon,LTN,1,6010202,MT,EPT,86.3,0,0,0,0,4,17,13,6,14,7,6,5,2,3,77
12328,KB163,,,9/19/17,UT S FK NEW R,River,,DOWNSTREAM OF QUARRY,,36.34659,-81.40038,Ashe,NEW,,5050001,MT,Qual 4,0.5,,,0,,5,15,12,8,15,5,5,7,1,1,74
4575,QB184,12-117-2ut20,,6/14/88,UT SECOND CR,Creek,Freshwater Forested/Shrub Wetland,SR 2335,4575,35.53666667,-80.41194444,Rowan,YAD,4,3040103,P,EPT,5.16,0,0,0,0,,,,,,,,,,,
4576,QB182,12-117-2ut21,,6/14/88,UT SECOND CR,Creek,Riverine,KLUTZ ST,4576,35.54444444,-80.40805556,Rowan,YAD,4,3040103,P,EPT,0.26,0,0,0,0,,,,,,,,,,,
8668,QB182,12-117-2ut21,,1/18/02,UT SECOND CR,Creek,Riverine,KLUTZ ST,8668,35.54444444,-80.40805556,Rowan,YAD,4,3040103,P,EPT,0.26,7,179,7.6,8.9,5,15,12,6,16,5,5,10,5,2,81
10159,QB489,12-117-2ut10,,4/25/07,UT SECOND CR,Creek,Riverine,OFF SR 1006,10159,35.55055556,-80.45916667,Rowan,YAD,4,3040103,P,Qual 4,0.62,19.4,78,6.6,6.1,5,12,3,8,12,7,6,10,4,4,71
10158,QB490,12-117-2ut33,,4/25/07,UT SECOND CR,Creek,Riverine,OFF DEER CHASE LANE,10158,35.56722222,-80.41277778,Rowan,YAD,4,3040103,P,Qual 4,0.49,15.8,286,6.8,6.6,4,18,11,8,12,3,3,8,4,1,72
12336,BB447,,,2/19/18,HOOD CR,Creek,,US 74-76,,34.27833333,-78.12583333,Brunswick,CPF,17,3030005,SWP P,Swamp,22.3,14.9,65.3,6.2,8.1,15,16,7,8,0,9,10,10,5,5,85
12337,BB306,,,2/21/18,LILLINGTON CR,Creek,,SR 1520,,34.50861111,-77.81638889,Pender,CPF,23,3030007,SWP P,Swamp,11.54804658,13.8,43.9,4.5,9,15,19,5,8,0,10,10,9,5,5,86
12339,BB272,,,2/20/18,UT TO ISLAND CR,Creek,,SR 1336,,34.34194444,-77.79944444,New Hanover,CPF,23,3030007,SWP P,Swamp,3.15,19.7,70.6,5.8,6.3,15,19,7,5,0,8,10,9,5,5,83
12340,BB244,,,2/20/18,MOORES CR,Creek,,SR 1128,,34.55638889,-78.12361111,Pender,CPF,20,3030006,SWP P,Swamp,51.7,15,70.7,5.5,6.3,15,20,7,9,0,10,10,10,5,5,91
12341,BB496,,,2/20/18,SMITH CR,Creek,,SR 2165,,34.29074,-77.85371,New Hanover,CPF,23,3030007,SWP B,Swamp,3.71,18.9,156.7,6.7,8.1,4,14,7,2,0,4,9,7,4,5,56
11017,BB518,,,8/11/10,UT STAGG CR,Creek,Riverine,NC 49,,36.19328,-79.2686,Alamance,CPF,2,3030002,P,Qual 4,2.6,24,108,6.1,,5,16,13,10,12,5,6,8,5,5,85
12184,QB602,,,4/17/17,UT KINGS CR,Creek,Freshwater Forested/Shrub Wetland,OFF SR 1130,,35.567,-79.79888,Randolph,YAD,,3040104,P,Qual 4,1.3,22.1,76,6.8,7.4,5,17,15,10,10,3,3,10,3,1,77
4025,JB268,27-43-10,,3/24/87,UT SWIFT CR,Creek,Freshwater Forested/Shrub Wetland,AB NC 50,4025,35.64944444,-78.61916667,Wake,NEU,2,3020201,P,EPT,1.86,0,0,0,0,,,,,,,,,,,
4026,JB270,27-43-10,,3/24/87,UT SWIFT CR,Creek,Freshwater Forested/Shrub Wetland,NC 50,4026,35.65138889,-78.61638889,Wake,NEU,2,3020201,P,EPT,2.01,0,0,0,0,,,,,,,,,,,
4950,OB12,28-11-2,,6/13/89,FOUNDRY BR,Branch,Riverine,SR 1649,4950,36.29222222,-78.5825,Granville,TAR,1,3020101,P,Full Scale,3.701,0,0,0,0,,,,,,,,,,,
5452,OB12,28-11-2,,9/19/90,FOUNDRY BR,Branch,Riverine,SR 1649,5452,36.29222222,-78.5825,Granville,TAR,1,3020101,P,Full Scale,3.701,0,0,0,0,,,,,,,,,,,
7282,JB274,27-43-(1)dut7ut5,,6/13/97,UT SWIFT CR,Creek,Riverine,NR SEASTONE ST,7282,35.66444444,-78.67277778,Wake,NEU,2,3020201,P,EPT,0.12,0,0,0,0,,,,,,,,,,,
7260,JB273,27-43-(1)dut7ut5ut1,,6/13/97,UT SWIFT CR,Creek,Riverine,NR LYLE RD,7260,35.66527778,-78.67527778,Wake,NEU,2,3020201,P,EPT,0.14,0,0,0,0,,,,,,,,,,,
4831,JB269,27-43-2.5ut1ut1,,3/2/89,UT SWIFT CR,Creek,Riverine,AVE OF THE ESTE,4831,35.72194444,-78.79277778,Wake,NEU,2,3020201,P,EPT,0.09,0,0,0,0,,,,,,,,,,,
4841,JB271,27-43-2.5,,3/6/89,UT SWIFT CR,Creek,Riverine,NR DEVONBROOK LN,4841,35.72222222,-78.80416667,Wake,NEU,2,3020201,P,EPT,0.32,0,0,0,0,,,,,,,,,,,
4842,JB272,27-43-2.5ut1,,3/6/89,UT SWIFT CR,Creek,Riverine,NR LIONS GATE DR,4842,35.72722222,-78.78777778,Wake,NEU,2,3020201,P,EPT,0.39,0,0,0,0,,,,,,,,,,,
11550,BB525,,,5/15/13,UT TO HORSEPEN CR,Creek,Freshwater Forested/Shrub Wetland,UPS SR 2085 REFERENCE,,36.103243,-79.881879,Guilford,CPF,,3030002,P,Qual 4,0.81,16.5,139.6,6.1,6.1,4,16,12,8,3,0,7,8,4,5,67
7661,BB333,17-3-(0.3),,7/9/98,W FK DEEP R,River,Riverine,SR 1850,7661,36.05638889,-80.02166667,Guilford,CPF,8,3030003,P,EPT,11.6,23,82,7,7,4,11,3,5,0,6,6,8,5,5,53
11549,BB524,,,5/7/13,UT TO HORSEPEN CR,Creek,Freshwater Forested/Shrub Wetland,UPS SR 2085 WITHIN RESTORATION,,36.106725,-79.878914,Guilford,CPF,,3030002,P,Qual 4,1,13.1,148,0,7.3,4,12,14,8,3,6,5,10,4,4,70
11354,JB335,,,5/7/12,UT TO SWIFT CR,Creek,Freshwater Forested/Shrub Wetland,OFF HADRIAN DR AT GARNER,,35.67773,-78.6135,Wake,NEU,,3020201,P,Qual 4,1.4,19,76.5,6.2,6.8,5,14,9,8,7,0,5,10,5,4,67
8117,JB203,27-24but4,,5/12/00,UT TOMS CR,Creek,Freshwater Forested/Shrub Wetland,SR 2044,8117,35.90611111,-78.52583333,Wake,NEU,2,3020201,P,Qual 4,1.16,25,57,7.5,7.7,5,12,3,3,0,6,6,10,5,5,55
7759,BB333,17-3-(0.3),,9/5/98,W FK DEEP R,River,Riverine,SR 1850,7759,36.05638889,-80.02166667,Guilford,CPF,8,3030003,P,Full Scale,11.6,21,70,7.2,9.5,4,12,3,6,3,3,3,10,3,3,50
12360,GB252,,,5/9/18,CUNNINGHAM CR,Creek,,COWEETA FSR - ABOVE WEIR,,35.04998,-83.45454,Macon,LTN,1,6010202,MT,Qual 4,0.6,11.4,9.3,6.1,10.3,5,20,14,8,16,7,6,8,4,5,93
12361,GB253,,,5/9/18,MILL BR,Branch,,COWEETA FSR - ABOVE WEIR,,35.05639,-83.45055,Macon,LTN,,6010202,MT,Qual 4,0,12.3,8,6.5,10.2,5,20,14,8,16,7,5,9,3,3,90
12362,QB39,,,5/11/18,PURLEAR CR,Creek,,MOZELLES RD (OFF SR 1350),,36.20774,-81.30627,Wilkes,YAD,1,3040101,MT,Qual 4,1.21,16.7,29.7,6.1,9.6,3,15,12,8,16,6,3,10,5,3,81
12363,QB566,,,5/11/18,PURLEAR CR,Creek,,"SITE 2, SR 1349",,36.198245,-81.297533,Wilkes,YAD,,3040101,MT,Qual 4,1.78,18.2,35.2,6.3,9.1,3,15,12,6,16,6,5,10,3,4,80
12364,EB449,,,5/15/18,UT LINE CR,Creek,,OFF SR 3494,,35.43375,-82.581,Buncombe,FRB,,6010105,MT,Qual 4,0.06,16.6,28.7,5.9,9.6,5,14,8,4,16,6,7,8,5,5,78
12365,EB450,,,5/15/18,UT LINE CR,Creek,,OFF SR 3494 UPS RESTORED SITE #2,,35.436355,-82.582108,Buncombe,FRB,,6010105,MT,Qual 4,0.07,20.8,66,6.3,8,3,11,11,0,7,7,5,8,5,2,59
12366,EB448,,,5/15/18,UT LINE CR,Creek,,OFF SR 3494 DNS RESTORED SITE #3,,35.433053,-82.577224,Buncombe,FRB,,6010105,MT,Qual 4,0.23,18.2,74,5.75,8.6,2,7,11,4,12,6,2,2,4,4,54
8419,JB203,27-24but4,,6/20/01,UT TOMS CR,Creek,Freshwater Forested/Shrub Wetland,SR 2044,8419,35.90611111,-78.52583333,Wake,NEU,2,3020201,P,Qual 5,1.16,26.9,77,6.9,5.3,5,9,3,5,0,5,5,10,3,3,48
10936,JB203,27-24but4,,4/22/10,UT TOMS CR,Creek,Freshwater Forested/Shrub Wetland,SR 2044,,35.90611111,-78.52583333,Wake,NEU,2,3020201,P,Qual 4,1.16,16.2,82.6,5.6,8.6,5,16,3,0,3,3,4,10,4,5,53
8247,JB275,27-33-9-2,,7/26/00,UT TURKEY CR,Creek,Riverine,DELTA LK DR,8247,35.85666667,-78.72055556,Wake,NEU,2,3020201,P,Qual 4,0.12,22,151,6.9,5.5,5,6,3,0,14,2,3,10,3,3,49
12370,CB357,,,6/5/18,BROWN BR,Branch,,UPS SR 1368 SITE 3 WITHIN RESTORATION,,35.987372,-81.637138,Caldwell,CTB,,3050101,MT,Qual 4,1.21,15.3,30.8,5.6,11.6,2,15,11,4,12,3,5,10,5,5,72
9099,BB333,17-3-(0.3),,4/15/03,W FK DEEP R,River,Riverine,SR 1850,9099,36.05638889,-80.02166667,Guilford,CPF,8,3030003,P,Full Scale,11.6,19,77,6.5,7.7,5,11,3,0,7,3,3,10,5,5,52
9170,BB333,17-3-(0.3),,7/7/03,W FK DEEP R,River,Riverine,SR 1850,9170,36.05638889,-80.02166667,Guilford,CPF,8,3030003,P,EPT,11.6,21.9,79,7.4,7.3,5,11,3,0,0,6,6,10,5,5,51
8246,JB276,27-33-9-2,,7/26/00,UT TURKEY CR,Creek,Riverine,NR BLACK MTN PATH,8246,35.85861111,-78.71888889,Wake,NEU,2,3020201,P,Qual 4,0.077,21,154,7.1,5,5,16,12,8,16,2,3,10,5,5,82
10499,BB333,17-3-(0.3),,7/22/08,W FK DEEP R,River,Riverine,SR 1850,10499,36.05638889,-80.02166667,Guilford,CPF,8,3030003,P,EPT,11.6,22.7,103,6.7,6,4,10,3,4,3,4,5,10,3,4,50
11664,BB333,17-3-(0.3),,9/11/13,W FK DEEP R,River,Riverine,SR 1850,,36.05638889,-80.02166667,Guilford,CPF,8,3030003,P,EPT,11.6,21.7,99,6.8,7.47,5,15,3,6,10,5,7,7,5,5,68
12371,BB333,,,6/25/18,W FK DEEP R,River,Riverine,SR 1850,,36.05638889,-80.02166667,Guilford,CPF,8,3030003,P,EPT,11.6,21.2,117,6.9,7.25,5,11,3,4,3,5,6,10,4,4,55
10264,JB313,27-2-2b,,7/23/07,W FK ENO R,River,Riverine,SR 1004,10264,36.13944444,-79.16944444,Orange,NEU,1,3020201,P,EPT,11,25,73,7,5.8,4,15,12,7,14,6,6,8,5,5,82
5142,QB412,13-25-15,,10/24/89,W FK LITTLE R,River,Riverine,SR 1311,5142,35.48194444,-79.85083333,Montgomery,YAD,15,3040104,P,EPT,19.1,0,0,0,0,,,,,,,,,,,
6444,QB412,13-25-15,,2/22/94,W FK LITTLE R,River,Riverine,SR 1311,6444,35.48194444,-79.85083333,Montgomery,YAD,15,3040104,P,Full Scale,19.1,0,0,0,0,,,,,,,,,,,
12388,LB11,,,7/9/18,WATAUGA R,River,,SR 1200,,36.26916667,-81.88444444,Watauga,WAT,1,6010103,MT,Full Scale,128,23.7,86,7.8,9,5,16,12,8,16,6,6,3,5,2,79
12389,LB1,,,7/9/18,BEAVERDAM CR,Creek,,SR 1202,,36.27722222,-81.86861111,Watauga,WAT,1,6010103,MT,EPT,20.5,22.8,67.4,6.6,8.4,5,16,8,4,16,6,5,10,5,5,80
12390,LB2,,,7/10/18,BEECH CR,Creek,,US 321,,36.26111111,-81.89666667,Watauga,WAT,1,6010103,MT,EPT,16.28845546,16.5,83.7,6.1,9.5,5,16,14,10,15,6,6,10,5,3,90
12391,LB8,,,7/10/18,LAUREL CR,Creek,,SR 1123,,36.25166667,-81.85333333,Watauga,WAT,1,6010103,MT,EPT,7.3,18.1,47.3,6.6,8.9,5,16,14,8,16,6,6,10,4,5,90
12392,LB12,,,7/10/18,WATAUGA R,River,,SR 1121,,36.23833333,-81.82277778,Watauga,WAT,1,6010103,MT,Full Scale,92,20.3,88,7.1,9.6,5,15,13,4,10,6,2,4,3,2,64
12393,LB5,,,7/10/18,COVE CR,Creek,,SR 1149,,36.25416667,-81.79027778,Watauga,WAT,1,6010103,MT,EPT,24.31432112,21.7,118,7.3,9.2,5,16,13,4,14,4,5,6,3,3,73
12394,LB13,,,7/10/18,WATAUGA R,River,,NC 105,,36.19444444,-81.74527778,Watauga,WAT,1,6010103,MT,EPT,26.6,21.6,53.7,7.1,8.5,5,14,14,8,14,7,6,10,5,4,87
12395,LB10,,,7/11/18,LAUREL FK,Fork,,SR 1111,,36.19583333,-81.74333333,Watauga,WAT,1,6010103,MT,EPT,7.5,16.7,145,6.4,9.5,3,12,12,8,16,6,4,4,3,3,71
12396,LB14,,,7/11/18,WATAUGA R,River,,SR 1580,,36.15638889,-81.77027778,Watauga,WAT,1,6010103,MT,EPT,10.9,17.8,76.5,6.8,8.2,4,12,8,8,15,6,5,7,3,3,71
12397,LB7,,,7/11/18,ELK R,River,,NC 184,,36.15277778,-81.86527778,Avery,WAT,1,6010103,MT,Full Scale,7.4,19.2,104.9,6.9,8.5,4,12,12,4,8,5,4,5,3,3,60
12398,LB6,,,7/11/18,ELK R,River,,SR 1305,,36.19166667,-81.97305556,Avery,WAT,1,6010103,MT,EPT,44.61122106,22.9,94.5,8.4,8.8,5,15,12,5,14,6,6,2,4,4,73
12399,LB3,,,7/11/18,BOONE FK,Fork,,SR 1558,,36.15527778,-81.73666667,Watauga,WAT,1,6010103,MT,EPT,7.623610468,19.2,25.9,5.6,8.6,5,18,15,10,16,7,7,10,4,5,97
12400,GB254,,,7/30/18,CULLASAJA R,River,,OFF FOX RIDGE RD,,35.17172,-83.3672,Macon,LTN,,6010202,MT,Full Scale,92.5,21.7,31,6.4,8.1,4,15,8,4,5,5,4,2,2,4,53
12401,EB475,,,9/5/18,FLAT CR,Creek,,OFF SR 1717 DNS,,35.72048,-82.60699,Buncombe,FRB,,6010105,MT,Full Scale,0,23.2,135.1,7.2,7.6,4,16,12,5,14,5,5,7,4,2,74
12402,EB474,,,9/5/18,FLAT CR,Creek,,OFF SR 1717 UPS,,35.712122,-82.60533,Buncombe,FRB,,6010105,MT,Full Scale,0,23.2,135.1,7.2,7.6,4,17,13,6,15,5,5,8,2,1,76
12411,GB251,,,7/31/18,CULLASAJA R,River,,SR 1653,,35.164167,-83.360278,Macon,LTN,,6010202,MT,Full Scale,90.7,20,33.4,6.6,7.7,5,14,14,8,6,6,6,6,4,3,72
12412,GB79,,,7/31/18,CULLASAJA R,River,,SR 1678,,35.12527778,-83.28527778,Macon,LTN,1,6010202,MT,Full Scale,47.3,20.2,31.8,6.7,8.4,5,18,14,6,16,7,7,10,3,2,88
12413,EB495,,,8/1/18,GRASSY CR,Creek,,OFF NC 226 DNS PHASE 2,,35.90014,-82.06758,Mitchell,FRB,,6010108,MT,Full Scale,11.1,17.8,70.7,6.9,8,5,15,13,8,13,5,7,10,5,5,86
12414,EB433,,,8/1/18,GRASSY CR,Creek,,OFF NC 226,,35.89557,-82.06752,Mitchell,FRB,6,6010108,MT,Full Scale,11,18,68.7,6.8,8.6,5,13,12,8,12,1,6,10,5,4,76
12415,EB496,,,8/1/18,GRASSY CR,Creek,,UPS SR 1117,,35.89477,-82.06635,Mitchell,FRB,,6010108,MT,Full Scale,9.3,17.8,70.9,6.6,8.1,3,16,14,8,14,6,4,6,5,3,79
9194,BB404,16-11-(9)a2,,7/11/03,REEDY FK,Fork,Riverine,SR 2728,9194,36.17944444,-79.64777778,Guilford,CPF,2,3030002,P,EPT,125,27,83,7.3,6.2,5,12,8,6,7,4,4,8,4,3,61
